0,0.30265132785144927
1,0.29106838917814354
2,0.30136322220409295
3,0.09509180566458583
4,0.016654393766190722
5,0.19885109628463798
6,0.2490353869231487
7,0.03919811404189172
8,0.26961260641198853
9,0.30849679236591715
10,0.20957682833336433
11,0.289669498987861
12,0.3316201876061414
13,0.15910780810368957
14,0.33724685192439385
15,0.22098256963527305
16,0.09410258843587932
17,0.24494336698295796
18,0.37876279504683635
19,0.31502448912270276
20,0.1859715262523929
21,0.17626975658878746
22,0.3687235869390392
23,0.2237501824468378
24,0.21954024328268096
25,0.4077086184659111
26,0.3823299913330297
27,0.10803146956763623
28,0.17555543339083507
29,0.357930192289993
30,0.13871919731557866
31,0.253640224366535
32,0.3753916890464326
33,0.3735925361354296
34,0.39945419798419896
35,0.1473427998727829
36,0.18903734243481374
37,0.17832116805961234
38,0.3658430461105576
39,0.13709702859047848
40,0.27746067340545044
41,0.3859236614141762
42,0.3550732499227618
43,0.37494292767297144
44,0.2770259268298319
45,0.16495755775878676
46,0.42413904676887715
47,0.41083029173642877
48,0.4511766541975015
49,0.4816001493771497
50,0.4976030663179442
51,0.19937679210588857
52,0.32952677792237817
53,0.24789861149198578
54,0.23866838707828664
55,0.5025944750328264
56,0.32357827599843475
57,0.30759272738054255
58,0.21990040337368152
59,0.36901177210468095
60,0.30047172037673947
61,0.20907123498077504
62,0.416069607600856
63,0.44702845684798675
64,0.2978535004094078
65,0.47861509075938957
66,0.23995952419119324
67,0.5162109356326072
68,0.24840527830200024
69,0.24546697154985606
70,0.26943455831139185
71,0.5635243512460806
72,0.5226135155696161
73,0.33593442723952766
74,0.28658414009691074
75,0.3757846465559647
76,0.40637465398978634
77,0.37685840534260967
78,0.3578192527884123
79,0.5295893173384507
80,0.560063788191377
81,0.41768550353096
82,0.3853711526148403
83,0.41360852503455103
84,0.5861126166335726
85,0.3830757482513932
86,0.5772275470099667
87,0.38024543366666536
88,0.6211823604426702
89,0.596652698149295
90,0.598023682683233
91,0.548501958827965
92,0.31601902126596665
93,0.6134017080866876
94,0.38003421945580673
95,0.5490651847544465
96,0.4841311607113501
97,0.3381059763039703
98,0.5896826573589439
99,0.40724983639448326
100,0.42888632362963064
101,0.6521912548879158
102,0.48255693365743957
103,0.4582758532243701
104,0.4331216918418388
105,0.3842890973898101
106,0.43791965978496966
107,0.5592999932585372
108,0.481015766227112
109,0.5834311172357974
110,0.597650749663188
111,0.50370869933831
112,0.39650958336462183
113,0.6115690629021404
114,0.6651018651743076
115,0.47878574513864386
116,0.6218900012285146
117,0.6824342009744565
118,0.4616254215417277
119,0.44120785859612566
120,0.5275425844720343
121,0.4408437386150776
122,0.7004496525913588
123,0.40063622921176445
124,0.5889283012716073
125,0.7050933479543849
126,0.597893866377292
127,0.6167584566649342
128,0.7364807848091988
